name,color,x,y
Blackblade Reforged,#777777,-0.00033516130257556237,0.0005357160738955225
Worship,#FFFFFF,9.602108195206995e-05,-0.0002997216510329896
True Conviction,#FFFFFF,4.856543670385127e-05,-0.00041704444483596146
Shielded by Faith,#FFFFFF,9.08322550874321e-05,-0.00019811122700194746
Rest in Peace,#FFFFFF,9.097805444962319e-05,-0.0001315631885519817
Path to Exile,#FFFFFF,7.888544693307997e-05,-9.349354981630457e-05
Martyr's Bond,#FFFFFF,4.982995066884025e-05,-0.00041576353657910616
Gideon Jura,#FFFFFF,7.881917998353915e-05,-0.00037116551020531866
Cabal Therapist,#000000,8.16651604631857e-06,-9.429251606780852e-05
Serra the Benevolent,#FFFFFF,9.33249792246178e-05,-0.0002930976727624974
Diabolic Edict,#000000,-6.3210481423501936e-06,-7.258398828651697e-05
"Nissa, Who Shakes the World Emblem",#777777,-0.0003750727684032902,0.0008164905016125474
Servo,#777777,-0.00036568795168656333,0.0007784802263403511
"Voja, Friend to Elves",#FFD700,0.0008653989740721052,0.00034428160796738286
Citizen,#FFD700,0.0008964328425704116,0.00036919479135135737
Wolf,#008000,-0.00010221990905695657,8.967256257748495e-05
Goblin,#FF0000,-0.0003490397488928016,0.0007314263059999294
Dragon,#FF0000,-0.0003488414441331974,0.0007311674890363791
Devil,#FF0000,-0.0003486061138070417,0.0007300140007663597
Zombie Warrior,#000000,-8.713458644150783e-06,-4.199857512721242e-05
Zombie Army,#000000,-7.352911101337987e-06,-4.293312092340911e-05
Zombie,#000000,-8.144557575062452e-06,-4.27654930336573e-05
Assassin,#000000,-8.368022690392588e-06,-4.266788179067257e-05
Wizard,#0000FF,-0.00022047419639521304,0.00033878271192492465
Wall,#FFFFFF,6.140841697974818e-05,-9.18346111906552e-05
Soldier,#FFFFFF,6.068735591019807e-05,-9.179540689195853e-05
Angel,#FFFFFF,6.171138595407136e-05,-9.178661840885665e-05
Spirit,#777777,-0.0003655450923595353,0.0007777619564672923
Sarkhan Unbroken,#FFD700,0.0008893562322481135,0.0003613736533559463
"Nahiri, the Harbinger",#FFD700,0.0006626344775045809,0.00016331315532958727
"Nicol Bolas, Dragon-God",#FFD700,0.0008943007064747678,0.00036612646541592345
"Garruk, Apex Predator",#FFD700,0.0008410640502237516,0.000315189917928182
Tezzeret the Seeker,#0000FF,-0.00017999364518256323,-0.0002619711946371342
"Jace, the Mind Sculptor",#0000FF,-0.00020182251139416255,-5.284061050711884e-05
Gideon Blackblade,#FFFFFF,8.64300917111988e-05,-0.00019943284774182106
