name,color,x,y
blackblade reforged,#777777,-6.010699467930167,-1.4930314753230043
worship,#FFFFFF,1.6253222472909303,1.060730560005836
true conviction,#FFFFFF,1.7882030069209365,4.037899456424139
shielded by faith,#FFFFFF,1.5438177980091932,-0.4305198637723786
rest in peace,#FFFFFF,1.462357805972182,-1.9199203903320081
path to exile,#FFFFFF,1.3808185851425412,-3.41261768267251
martyr's bond,#FFFFFF,1.7882052821682741,4.037994131067427
gideon jura,#FFFFFF,1.7068309243437634,2.5521569043128656
cabal therapist,#000000,-0.07328106265022176,-3.146936217285742
serra the benevolent,#FFFFFF,1.6253426416650185,1.0615791842545068
diabolic edict,#000000,-0.03236884300736135,-1.8393359189667575
"nissa, who shakes the world emblem",#777777,-6.173694543591901,-4.47495714221746
servo,#777777,-6.133119263367837,-4.292012293828652
"voja, friend to elves",#FFD700,14.791952832556268,-5.466007852379787
citizen,#FFD700,40.20122322728315,-6.880993191052726
wolf,#008000,-1.649145949272807,-4.542363845865874
goblin,#FF0000,-4.638380153851021,-4.372078273474835
dragon,#FF0000,-4.638419266095029,-4.3737057614545956
devil,#FF0000,-4.638462761128265,-4.375515620376485
zombie warrior,#000000,-0.15450227750573595,-4.626401057397757
zombie army,#000000,-0.15444243560710497,-4.623910993910533
zombie,#000000,-0.15448002179761275,-4.625474981730915
assassin,#000000,-0.15446148577058477,-4.624703684610394
wizard,#0000FF,-3.14378296803473,-4.458049798110959
wall,#FFFFFF,1.3401962729118706,-4.708154729686146
soldier,#FFFFFF,1.3402087212837508,-4.707636744177611
angel,#FFFFFF,1.3401956060627696,-4.708182477746215
spirit,#777777,-6.133101878137629,-4.2912888821731325
sarkhan unbroken,#FFD700,18.148082899927672,1.6348873976744034
"nahiri, the harbinger",#FFD700,7.604035523770732,0.7303485167578799
"nicol bolas, dragon-god",#FFD700,19.642709689885574,1.5501477221907964
"garruk, apex predator",#FFD700,13.826972869405235,4.861680655090865
tezzeret the seeker,#0000FF,-2.7771944109265774,2.8003438186601914
"jace, the mind sculptor",#0000FF,-2.858573327177295,1.3143169125866332
gideon blackblade,#FFFFFF,1.543922498871496,-0.4261631872586708
"ugin, the spirit dragon",#777777,-5.522087069012806,7.437231887255078
"tezzeret, master of the bridge",#FFD700,10.756187678540464,3.5387793662045666
simic guildgate,#FFD700,8.77240254110374,-5.329461624483377
jace's ruse,#0000FF,-2.777165722698357,2.8015375560120925
