name,color,x,y
Blackblade Reforged,#777777,0.00012103284671448091,0.0001732012789657881
Worship,#FFFFFF,0.00014205837440638017,4.151896824045746e-05
True Conviction,#FFFFFF,0.00013153111880879283,5.663996859143066e-05
Shielded by Faith,#FFFFFF,0.0001829482203350605,1.3601070101175035e-05
Rest in Peace,#FFFFFF,7.388834576809521e-05,7.90531193777167e-05
Path to Exile,#FFFFFF,-0.00012990556907475136,0.00012944342902361728
Martyr's Bond,#FFFFFF,9.09124355918882e-05,7.222860133836868e-05
Gideon Jura,#FFFFFF,9.26281464189161e-05,0.00011766919509897227
Cabal Therapist,#000000,-5.1093630120677973e-05,-9.605000401003452e-05
Serra the Benevolent,#FFFFFF,0.00012751235463326861,0.00011308859510380923
Diabolic Edict,#000000,-0.0001289526027132383,0.00011252065468820073
"Nissa, Who Shakes the World Emblem",#777777,6.536956749153538e-05,-7.320567485299459e-05
Servo,#777777,0.0003199265271252163,-2.9150235154016238e-05
"Voja, Friend to Elves",#FFD700,0.00023533664663992075,-0.00011962062767068905
Citizen,#FFD700,0.00036892773974709064,-0.00016660403355580534
Wolf,#008000,0.00039981700229058624,-0.00019284054495838235
Goblin,#FF0000,0.00039978414128648336,-0.00012521535436067207
Dragon,#FF0000,0.00036698204301931496,-0.00014991341218381862
Devil,#FF0000,0.0003904081028570209,-0.00016803915019714325
Zombie Warrior,#000000,0.0003773858648938445,-0.000156908602333864
Zombie Army,#000000,0.00041971250206866495,-0.00018290233792559758
Zombie,#000000,0.0003976089363039365,-0.00015100743654295032
Assassin,#000000,0.00039267791246277235,-0.00018908239765011155
Wizard,#0000FF,0.0004179545329384439,-0.00018147027658578345
Wall,#FFFFFF,0.00043732545106013663,-0.00022142768118507594
Soldier,#FFFFFF,0.0004189852534385077,-0.00016022728016966913
Angel,#FFFFFF,0.0004455679157663385,-0.00016050015308673673
Spirit,#777777,0.0004286020873777922,-0.0001922728105268465
Sarkhan Unbroken,#FFD700,0.00011362667735722215,0.00012298301652434449
"Nahiri, the Harbinger",#FFD700,0.00010844165489662077,0.00011341860473421713
"Nicol Bolas, Dragon-God",#FFD700,0.00010743117521313761,0.0001315357016138143
"Garruk, Apex Predator",#FFD700,0.00011840299765227517,0.00013452845685136904
Tezzeret the Seeker,#0000FF,0.00010785850460818985,0.00011514589043794707
"Jace, the Mind Sculptor",#0000FF,4.119345764945439e-05,0.00013261328655072492
Gideon Blackblade,#FFFFFF,9.95774436105783e-05,0.00015175822820391471
"Ugin, the Spirit Dragon",#777777,8.367082527715407e-05,0.00012492405503304127
"Tezzeret, Master of the Bridge",#FFD700,0.00011150659866336057,0.00010564824639599583
Simic Guildgate,#FFD700,-0.00010652267774851888,7.696427374193952e-05
Jace's Ruse,#0000FF,-4.066888485021041e-05,0.00014812124242774376
Jace's Projection,#0000FF,-5.035549130977545e-05,-7.816428231296182e-05
Guildpact Informant,#0000FF,-2.7926830871997516e-05,-8.559863030518362e-05
"Jace, Arcane Strategist",#0000FF,0.00012036456815095411,0.00011121492538272663
Orzhov Guildgate,#FFD700,-8.372244520524257e-05,6.504800408676815e-05
Gideon's Company,#FFFFFF,-1.1253604584098794e-05,-0.00010929896534423476
Gideon's Battle Cry,#FFFFFF,3.960256303840985e-05,0.00011445827181766795
Desperate Lunge,#FFFFFF,-0.0001100621989033726,0.00011040163996330974
"Gideon, the Oathsworn",#FFFFFF,0.00011384085671769719,0.00011846501721458559
Forest,#008000,-0.0003923698333345377,0.00010138299478030327
Mountain,#FF0000,-0.0004099968520309768,0.00012634377978809754
Swamp,#000000,-0.0004385718160922139,0.00015049524282058195
Island,#0000FF,-0.00042007226042373164,0.00012069881266305628
Plains,#FFFFFF,-0.00038721851673467593,0.00013488193145797683
Mobilized District,#777777,-7.526571579194132e-05,5.204638645538782e-05
Karn's Bastion,#777777,-6.633206538166012e-05,5.291385990258517e-05
Interplanar Beacon,#777777,-9.797436108434218e-05,7.060476247362069e-05
Gateway Plaza,#777777,-0.00010419829896077739,7.327278173131083e-05
Emergence Zone,#777777,-8.699009529935286e-05,8.082299184926008e-05
Blast Zone,#777777,-9.75461254190358e-05,7.85825839054954e-05
Saheeli's Silverwing,#777777,8.949734370997137e-05,0.00010372813044773032
Prismite,#777777,4.832869346553932e-05,0.00013475939762386054
Mana Geode,#777777,0.00013819688575358798,9.224003686717131e-05
Iron Bully,#777777,3.307137419488964e-05,9.717321554363401e-05
