name,color,x,y
Blackblade Reforged,#777777,0.2243696867775237,-0.16037573320694198
Worship,#FFFFFF,0.23649146800932555,-0.014120677580886809
True Conviction,#FFFFFF,0.22215612383409178,-0.03289294461880875
Shielded by Faith,#FFFFFF,0.2969917797046199,0.02553658729876204
Rest in Peace,#FFFFFF,0.1338820077341373,-0.07055653266543514
Path to Exile,#FFFFFF,-0.1854807757946203,-0.17405046416196074
Martyr's Bond,#FFFFFF,0.1599923581790871,-0.059130658223903884
Gideon Jura,#FFFFFF,0.17010914655917375,-0.10743024950311944
Cabal Therapist,#000000,-0.09458585956675993,0.08709568127492376
Serra the Benevolent,#FFFFFF,0.22496676837021748,-0.0943033282615493
Diabolic Edict,#000000,-0.18664987031866886,-0.15565608370761405
"Nissa, Who Shakes the World Emblem",#777777,0.09569358516133966,0.09074862231198447
Servo,#777777,0.506882636494872,0.10357679054061733
"Voja, Friend to Elves",#FFD700,0.3585113644530896,0.1811148061741086
Citizen,#FFD700,0.5613934940248829,0.26233764243449975
Wolf,#008000,0.6057517397804382,0.2979227171573541
Goblin,#FF0000,0.6167864722951,0.22516177829525666
Dragon,#FF0000,0.5610970072634316,0.24397545165431514
Devil,#FF0000,0.5948869214682339,0.26878408352287964
Zombie Warrior,#000000,0.5762971149241778,0.25389886151186425
Zombie Army,#000000,0.6385918827022011,0.29178139251608204
Zombie,#000000,0.6091418908027759,0.25240849020963213
Assassin,#000000,0.5950584780845943,0.2920325461771427
Wizard,#0000FF,0.6360700341494789,0.2898384606390609
Wall,#FFFFFF,0.6597679486068038,0.3370642170958525
Soldier,#FFFFFF,0.6410566622076471,0.2669922196792522
Angel,#FFFFFF,0.6826301356267755,0.27326935895593546
Spirit,#777777,0.6509909639306226,0.30389742678470943
Sarkhan Unbroken,#FFD700,0.2044412365401255,-0.10820303951318103
"Nahiri, the Harbinger",#FFD700,0.19462915190485952,-0.09916509678189647
"Nicol Bolas, Dragon-God",#FFD700,0.19591819941670685,-0.11889760096385409
"Garruk, Apex Predator",#FFD700,0.2138987083752793,-0.1195018207303625
Tezzeret the Seeker,#0000FF,0.19394058499454442,-0.10122025596078431
"Jace, the Mind Sculptor",#0000FF,0.09028286726574053,-0.1358092543543194
Gideon Blackblade,#FFFFFF,0.18665132600179307,-0.142486151903472
"Ugin, the Spirit Dragon",#777777,0.15696054775715962,-0.11738451930666675
"Tezzeret, Master of the Bridge",#FFD700,0.198279245170263,-0.09005008319422443
Simic Guildgate,#FFD700,-0.1561091783548177,-0.11200692746327909
Jace's Ruse,#0000FF,-0.03856607619758157,-0.17217559532832316
Jace's Projection,#0000FF,-0.09054626128941079,0.0680422095534823
Guildpact Informant,#0000FF,-0.05568946821947605,0.08152239979086048
"Jace, Arcane Strategist",#0000FF,0.21324374267002033,-0.09403837910655856
Orzhov Guildgate,#FFD700,-0.12121478164914076,-0.09356583175050137
Gideon's Company,#FFFFFF,-0.03270867418228071,0.11106787056810039
Gideon's Battle Cry,#FFFFFF,0.0847957455630021,-0.11670887814990194
Desperate Lunge,#FFFFFF,-0.15650207921368045,-0.14879457301170493
"Gideon, the Oathsworn",#FFFFFF,0.2040586467132614,-0.10329096940825992
Forest,#008000,-0.6178389017049958,-0.21017211788179926
Mountain,#FF0000,-0.6429066703549323,-0.24154151761001283
Swamp,#000000,-0.6861509813183183,-0.2748108486943641
Island,#0000FF,-0.6604381414502115,-0.2381769443729681
Plains,#FFFFFF,-0.6040533080717957,-0.2447853620149821
